,ts_code,exchange,name,per_unit,opt_type,call_put,exercise_type,exercise_price,maturity_date,list_date,delist_date
1682,10001351.SH,SSE,华夏上证50ETF期权1807认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180725,20180524,20180725
1683,10001352.SH,SSE,华夏上证50ETF期权1807认沽2.85,10000.0,ETF期权,P,欧式,2.85,20180725,20180524,20180725
1684,10000701.SH,SSE,华夏上证50ETF期权1610认购2.30,10000.0,ETF期权,C,欧式,2.3,20161026,20160825,20161026
1685,10000680.SH,SSE,华夏上证50ETF期权1703认沽2.25,10220.0,ETF期权,P,欧式,2.25,20170322,20160728,20170322
1686,10001851.SH,SSE,华夏上证50ETF期权1912认购2.55,10000.0,ETF期权,C,欧式,2.55,20191225,20190509,20191225
1687,10001852.SH,SSE,华夏上证50ETF期权1912认沽2.55,10000.0,ETF期权,P,欧式,2.55,20191225,20190509,20191225
1688,10000150.SH,SSE,华夏上证50ETF期权1509认沽3.00,10000.0,ETF期权,P,欧式,3.0,20150923,20150409,20150923
1689,10001927.SH,SSE,华夏上证50ETF期权2003认购3.40,10000.0,ETF期权,C,欧式,3.4,20200325,20190726,20200325
1690,10001928.SH,SSE,华夏上证50ETF期权2003认沽3.40,10000.0,ETF期权,P,欧式,3.4,20200325,20190726,20200325
1691,10000448.SH,SSE,华夏上证50ETF期权1511认沽2.45,10000.0,ETF期权,P,欧式,2.45,20151125,20151021,20151125
1692,10000141.SH,SSE,华夏上证50ETF期权1509认沽2.90,10000.0,ETF期权,P,欧式,2.9,20150923,20150408,20150923
1693,10000769.SH,SSE,华夏上证50ETF期权1612认购2.40,10000.0,ETF期权,C,欧式,2.4,20161228,20161129,20161228
1694,10000296.SH,SSE,华夏上证50ETF期权1603认沽2.85,10000.0,ETF期权,P,欧式,2.85,20160323,20150723,20160323
1695,10000036.SH,SSE,华夏上证50ETF期权1509认沽2.20,10000.0,ETF期权,P,欧式,2.2,20150923,20150209,20150923
1696,10000402.SH,SSE,华夏上证50ETF期权1603认沽1.80,10000.0,ETF期权,P,欧式,1.8,20160323,20150826,20160323
1697,10000121.SH,SSE,华夏上证50ETF期权1505认沽2.80,10000.0,ETF期权,P,欧式,2.8,20150527,20150331,20150527
1698,10000630.SH,SSE,华夏上证50ETF期权1612认沽1.908,10220.0,ETF期权,P,欧式,1.908,20161228,20160510,20161228
1699,10000319.SH,SSE,华夏上证50ETF期权1512认购2.35,10000.0,ETF期权,C,欧式,2.35,20151223,20150731,20151223
1700,10000428.SH,SSE,华夏上证50ETF期权1511认购2.15,10000.0,ETF期权,C,欧式,2.15,20151125,20150924,20151125
1701,10000217.SH,SSE,华夏上证50ETF期权1507认购2.95,10000.0,ETF期权,C,欧式,2.95,20150722,20150529,20150722
1702,10000321.SH,SSE,华夏上证50ETF期权1603认购2.35,10000.0,ETF期权,C,欧式,2.35,20160323,20150731,20160323
1703,10000013.SH,SSE,华夏上证50ETF期权1504认购2.30,10000.0,ETF期权,C,欧式,2.3,20150422,20150209,20150422
1704,10001363.SH,SSE,华夏上证50ETF期权1806认购2.35,10000.0,ETF期权,C,欧式,2.35,20180627,20180626,20180627
1705,10001364.SH,SSE,华夏上证50ETF期权1806认沽2.35,10000.0,ETF期权,P,欧式,2.35,20180627,20180626,20180627
1706,10001365.SH,SSE,华夏上证50ETF期权1807认购2.35,10000.0,ETF期权,C,欧式,2.35,20180725,20180626,20180725
1707,10001366.SH,SSE,华夏上证50ETF期权1807认沽2.35,10000.0,ETF期权,P,欧式,2.35,20180725,20180626,20180725
1708,10001367.SH,SSE,华夏上证50ETF期权1809认购2.35,10000.0,ETF期权,C,欧式,2.35,20180926,20180626,20180926
1709,10001368.SH,SSE,华夏上证50ETF期权1809认沽2.35,10000.0,ETF期权,P,欧式,2.35,20180926,20180626,20180926
1710,10001369.SH,SSE,华夏上证50ETF期权1812认购2.303,10202.0,ETF期权,C,欧式,2.303,20181226,20180626,20181226
1711,10001370.SH,SSE,华夏上证50ETF期权1812认沽2.303,10202.0,ETF期权,P,欧式,2.303,20181226,20180626,20181226
1712,10000093.SH,SSE,华夏上证50ETF期权1506认购2.75,10000.0,ETF期权,C,欧式,2.75,20150624,20150323,20150624
1713,10000537.SH,SSE,华夏上证50ETF期权1601认购1.95,10000.0,ETF期权,C,欧式,1.95,20160127,20160118,20160127
1714,10000510.SH,SSE,华夏上证50ETF期权1602认沽2.35,10000.0,ETF期权,P,欧式,2.35,20160224,20151229,20160224
1715,10001361.SH,SSE,华夏上证50ETF期权1807认购2.90,10000.0,ETF期权,C,欧式,2.9,20180725,20180605,20180725
1716,10001362.SH,SSE,华夏上证50ETF期权1807认沽2.90,10000.0,ETF期权,P,欧式,2.9,20180725,20180605,20180725
1717,10000234.SH,SSE,华夏上证50ETF期权1507认沽2.75,10000.0,ETF期权,P,欧式,2.75,20150722,20150623,20150722
1718,10000087.SH,SSE,华夏上证50ETF期权1509认购2.70,10000.0,ETF期权,C,欧式,2.7,20150923,20150319,20150923
1719,10000132.SH,SSE,华夏上证50ETF期权1505认购2.95,10000.0,ETF期权,C,欧式,2.95,20150527,20150408,20150527
1720,10000646.SH,SSE,华夏上证50ETF期权1608认购2.05,10000.0,ETF期权,C,欧式,2.05,20160824,20160623,20160824
1721,10000487.SH,SSE,华夏上证50ETF期权1601认沽2.50,10000.0,ETF期权,P,欧式,2.5,20160127,20151126,20160127
1722,10000394.SH,SSE,华夏上证50ETF期权1512认购1.85,10000.0,ETF期权,C,欧式,1.85,20151223,20150826,20151223
1723,10000037.SH,SSE,华夏上证50ETF期权1509认沽2.25,10000.0,ETF期权,P,欧式,2.25,20150923,20150209,20150923
1724,10000525.SH,SSE,华夏上证50ETF期权1601认购2.05,10000.0,ETF期权,C,欧式,2.05,20160127,20160112,20160127
1725,10000593.SH,SSE,华夏上证50ETF期权1604认购2.25,10000.0,ETF期权,C,欧式,2.25,20160427,20160317,20160427
1726,10000879.SH,SSE,华夏上证50ETF期权1705认购2.50,10000.0,ETF期权,C,欧式,2.5,20170524,20170406,20170524
1727,10000880.SH,SSE,华夏上证50ETF期权1705认沽2.50,10000.0,ETF期权,P,欧式,2.5,20170524,20170406,20170524
1728,10000129.SH,SSE,华夏上证50ETF期权1504认沽2.90,10000.0,ETF期权,P,欧式,2.9,20150422,20150408,20150422
1729,10000477.SH,SSE,华夏上证50ETF期权1606认购2.65,10000.0,ETF期权,C,欧式,2.65,20160622,20151110,20160622
1730,10000808.SH,SSE,华夏上证50ETF期权1612认沽2.55,10000.0,ETF期权,P,欧式,2.55,20161228,20161130,20161228
1731,10000082.SH,SSE,华夏上证50ETF期权1503认沽2.70,10000.0,ETF期权,P,欧式,2.7,20150325,20150319,20150325
1732,10000099.SH,SSE,华夏上证50ETF期权1504认购2.80,10000.0,ETF期权,C,欧式,2.8,20150422,20150324,20150422
1733,10000011.SH,SSE,华夏上证50ETF期权1504认购2.20,10000.0,ETF期权,C,欧式,2.2,20150422,20150209,20150422
1734,10001195.SH,SSE,华夏上证50ETF期权1801认购3.50,10000.0,ETF期权,C,欧式,3.5,20180124,20180117,20180124
1735,10001196.SH,SSE,华夏上证50ETF期权1801认沽3.50,10000.0,ETF期权,P,欧式,3.5,20180124,20180117,20180124
1736,10001197.SH,SSE,华夏上证50ETF期权1802认购3.50,10000.0,ETF期权,C,欧式,3.5,20180228,20180117,20180228
1737,10001198.SH,SSE,华夏上证50ETF期权1802认沽3.50,10000.0,ETF期权,P,欧式,3.5,20180228,20180117,20180228
1738,10001199.SH,SSE,华夏上证50ETF期权1803认购3.50,10000.0,ETF期权,C,欧式,3.5,20180328,20180117,20180328
1739,10001200.SH,SSE,华夏上证50ETF期权1803认沽3.50,10000.0,ETF期权,P,欧式,3.5,20180328,20180117,20180328
1740,10001201.SH,SSE,华夏上证50ETF期权1806认购3.50,10000.0,ETF期权,C,欧式,3.5,20180627,20180117,20180627
1741,10001202.SH,SSE,华夏上证50ETF期权1806认沽3.50,10000.0,ETF期权,P,欧式,3.5,20180627,20180117,20180627
1742,10000309.SH,SSE,华夏上证50ETF期权1603认购2.50,10000.0,ETF期权,C,欧式,2.5,20160323,20150728,20160323
1743,10000244.SH,SSE,华夏上证50ETF期权1508认购3.10,10000.0,ETF期权,C,欧式,3.1,20150826,20150625,20150826
1744,10001133.SH,SSE,华夏上证50ETF期权1712认购2.70,10000.0,ETF期权,C,欧式,2.7,20171227,20171218,20171227
1745,10001134.SH,SSE,华夏上证50ETF期权1712认沽2.70,10000.0,ETF期权,P,欧式,2.7,20171227,20171218,20171227
1746,10001135.SH,SSE,华夏上证50ETF期权1801认购2.70,10000.0,ETF期权,C,欧式,2.7,20180124,20171218,20180124
1747,10001136.SH,SSE,华夏上证50ETF期权1801认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180124,20171218,20180124
1748,10001137.SH,SSE,华夏上证50ETF期权1803认购2.70,10000.0,ETF期权,C,欧式,2.7,20180328,20171218,20180328
1749,10001138.SH,SSE,华夏上证50ETF期权1803认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180328,20171218,20180328
1750,10001139.SH,SSE,华夏上证50ETF期权1806认购2.70,10000.0,ETF期权,C,欧式,2.7,20180627,20171218,20180627
1751,10001140.SH,SSE,华夏上证50ETF期权1806认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180627,20171218,20180627
1752,10000628.SH,SSE,华夏上证50ETF期权1605认沽1.95,10000.0,ETF期权,P,欧式,1.95,20160525,20160510,20160525
1753,10000718.SH,SSE,华夏上证50ETF期权1611认沽2.10,10000.0,ETF期权,P,欧式,2.1,20161123,20160929,20161123
1754,10000221.SH,SSE,华夏上证50ETF期权1506认购3.60,10000.0,ETF期权,C,欧式,3.6,20150624,20150609,20150624
1755,10000332.SH,SSE,华夏上证50ETF期权1512认沽2.25,10000.0,ETF期权,P,欧式,2.25,20151223,20150821,20151223
1756,10000261.SH,SSE,华夏上证50ETF期权1508认购2.60,10000.0,ETF期权,C,欧式,2.6,20150826,20150629,20150826
1757,10000799.SH,SSE,华夏上证50ETF期权1706认购2.40,10000.0,ETF期权,C,欧式,2.4,20170628,20161129,20170628
1758,10000488.SH,SSE,华夏上证50ETF期权1601认沽2.55,10000.0,ETF期权,P,欧式,2.55,20160127,20151126,20160127
1759,10000648.SH,SSE,华夏上证50ETF期权1608认购2.15,10000.0,ETF期权,C,欧式,2.15,20160824,20160623,20160824
1760,10000595.SH,SSE,华夏上证50ETF期权1609认购2.25,10000.0,ETF期权,C,欧式,2.25,20160928,20160317,20160928
1761,10000425.SH,SSE,华夏上证50ETF期权1510认购2.35,10000.0,ETF期权,C,欧式,2.35,20151028,20150902,20151028
1762,10000260.SH,SSE,华夏上证50ETF期权1507认沽2.70,10000.0,ETF期权,P,欧式,2.7,20150722,20150629,20150722
1763,10000670.SH,SSE,华夏上证50ETF期权1612认沽2.299,10220.0,ETF期权,P,欧式,2.299,20161228,20160713,20161228
1764,10000072.SH,SSE,华夏上证50ETF期权1509认沽2.60,10000.0,ETF期权,P,欧式,2.6,20150923,20150317,20150923
1765,10000247.SH,SSE,华夏上证50ETF期权1508认沽2.95,10000.0,ETF期权,P,欧式,2.95,20150826,20150625,20150826
1766,10000441.SH,SSE,华夏上证50ETF期权1511认购2.35,10000.0,ETF期权,C,欧式,2.35,20151125,20151013,20151125
1767,10000389.SH,SSE,华夏上证50ETF期权1509认购1.90,10000.0,ETF期权,C,欧式,1.9,20150923,20150826,20150923
1768,10000083.SH,SSE,华夏上证50ETF期权1504认购2.70,10000.0,ETF期权,C,欧式,2.7,20150422,20150319,20150422
1769,10000430.SH,SSE,华夏上证50ETF期权1511认购2.25,10000.0,ETF期权,C,欧式,2.25,20151125,20150924,20151125
1770,10000135.SH,SSE,华夏上证50ETF期权1506认购2.90,10000.0,ETF期权,C,欧式,2.9,20150624,20150408,20150624
1771,10000353.SH,SSE,华夏上证50ETF期权1508认沽1.95,10000.0,ETF期权,P,欧式,1.95,20150826,20150825,20150826
1772,10001001.SH,SSE,华夏上证50ETF期权1710认购2.85,10000.0,ETF期权,C,欧式,2.85,20171025,20170828,20171025
1773,10001002.SH,SSE,华夏上证50ETF期权1710认沽2.85,10000.0,ETF期权,P,欧式,2.85,20171025,20170828,20171025
1774,10000148.SH,SSE,华夏上证50ETF期权1506认沽3.00,10000.0,ETF期权,P,欧式,3.0,20150624,20150409,20150624
1775,10000400.SH,SSE,华夏上证50ETF期权1603认购1.85,10000.0,ETF期权,C,欧式,1.85,20160323,20150826,20160323
1776,10001085.SH,SSE,华夏上证50ETF期权1712认购2.80,10000.0,ETF期权,C,欧式,2.8,20171227,20171128,20171227
1777,10001086.SH,SSE,华夏上证50ETF期权1712认购2.85,10000.0,ETF期权,C,欧式,2.85,20171227,20171128,20171227
1778,10001087.SH,SSE,华夏上证50ETF期权1712认购2.90,10000.0,ETF期权,C,欧式,2.9,20171227,20171128,20171227
1779,10001088.SH,SSE,华夏上证50ETF期权1712认购2.95,10000.0,ETF期权,C,欧式,2.95,20171227,20171128,20171227
1780,10001089.SH,SSE,华夏上证50ETF期权1712认购3.00,10000.0,ETF期权,C,欧式,3.0,20171227,20171128,20171227
1781,10001090.SH,SSE,华夏上证50ETF期权1712认沽2.80,10000.0,ETF期权,P,欧式,2.8,20171227,20171128,20171227
1782,10001091.SH,SSE,华夏上证50ETF期权1712认沽2.85,10000.0,ETF期权,P,欧式,2.85,20171227,20171128,20171227
1783,10001092.SH,SSE,华夏上证50ETF期权1712认沽2.90,10000.0,ETF期权,P,欧式,2.9,20171227,20171128,20171227
1784,10001093.SH,SSE,华夏上证50ETF期权1712认沽2.95,10000.0,ETF期权,P,欧式,2.95,20171227,20171128,20171227
1785,10001094.SH,SSE,华夏上证50ETF期权1712认沽3.00,10000.0,ETF期权,P,欧式,3.0,20171227,20171128,20171227
1786,10001095.SH,SSE,华夏上证50ETF期权1801认购2.80,10000.0,ETF期权,C,欧式,2.8,20180124,20171128,20180124
1787,10001096.SH,SSE,华夏上证50ETF期权1801认购2.85,10000.0,ETF期权,C,欧式,2.85,20180124,20171128,20180124
1788,10001097.SH,SSE,华夏上证50ETF期权1801认购2.90,10000.0,ETF期权,C,欧式,2.9,20180124,20171128,20180124
1789,10001098.SH,SSE,华夏上证50ETF期权1801认购2.95,10000.0,ETF期权,C,欧式,2.95,20180124,20171128,20180124
1790,10001099.SH,SSE,华夏上证50ETF期权1801认购3.00,10000.0,ETF期权,C,欧式,3.0,20180124,20171128,20180124
1791,10001100.SH,SSE,华夏上证50ETF期权1801认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180124,20171128,20180124
1792,10001101.SH,SSE,华夏上证50ETF期权1801认沽2.85,10000.0,ETF期权,P,欧式,2.85,20180124,20171128,20180124
1793,10001102.SH,SSE,华夏上证50ETF期权1801认沽2.90,10000.0,ETF期权,P,欧式,2.9,20180124,20171128,20180124
1794,10001103.SH,SSE,华夏上证50ETF期权1801认沽2.95,10000.0,ETF期权,P,欧式,2.95,20180124,20171128,20180124
1795,10001104.SH,SSE,华夏上证50ETF期权1801认沽3.00,10000.0,ETF期权,P,欧式,3.0,20180124,20171128,20180124
1796,10001105.SH,SSE,华夏上证50ETF期权1803认购2.80,10000.0,ETF期权,C,欧式,2.8,20180328,20171128,20180328
1797,10001106.SH,SSE,华夏上证50ETF期权1803认购2.85,10000.0,ETF期权,C,欧式,2.85,20180328,20171128,20180328
1798,10001107.SH,SSE,华夏上证50ETF期权1803认购2.90,10000.0,ETF期权,C,欧式,2.9,20180328,20171128,20180328
1799,10001108.SH,SSE,华夏上证50ETF期权1803认购2.95,10000.0,ETF期权,C,欧式,2.95,20180328,20171128,20180328
1800,10001109.SH,SSE,华夏上证50ETF期权1803认购3.00,10000.0,ETF期权,C,欧式,3.0,20180328,20171128,20180328
1801,10001110.SH,SSE,华夏上证50ETF期权1803认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180328,20171128,20180328
1802,10001111.SH,SSE,华夏上证50ETF期权1803认沽2.85,10000.0,ETF期权,P,欧式,2.85,20180328,20171128,20180328
1803,10001112.SH,SSE,华夏上证50ETF期权1803认沽2.90,10000.0,ETF期权,P,欧式,2.9,20180328,20171128,20180328
1804,10001113.SH,SSE,华夏上证50ETF期权1803认沽2.95,10000.0,ETF期权,P,欧式,2.95,20180328,20171128,20180328
1805,10001114.SH,SSE,华夏上证50ETF期权1803认沽3.00,10000.0,ETF期权,P,欧式,3.0,20180328,20171128,20180328
1806,10001115.SH,SSE,华夏上证50ETF期权1806认购2.80,10000.0,ETF期权,C,欧式,2.8,20180627,20171128,20180627
1807,10001116.SH,SSE,华夏上证50ETF期权1806认购2.85,10000.0,ETF期权,C,欧式,2.85,20180627,20171128,20180627
1808,10001117.SH,SSE,华夏上证50ETF期权1806认购2.90,10000.0,ETF期权,C,欧式,2.9,20180627,20171128,20180627
1809,10001118.SH,SSE,华夏上证50ETF期权1806认购2.95,10000.0,ETF期权,C,欧式,2.95,20180627,20171128,20180627
1810,10001119.SH,SSE,华夏上证50ETF期权1806认购3.00,10000.0,ETF期权,C,欧式,3.0,20180627,20171128,20180627
1811,10001120.SH,SSE,华夏上证50ETF期权1806认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180627,20171128,20180627
1812,10001121.SH,SSE,华夏上证50ETF期权1806认沽2.85,10000.0,ETF期权,P,欧式,2.85,20180627,20171128,20180627
1813,10001122.SH,SSE,华夏上证50ETF期权1806认沽2.90,10000.0,ETF期权,P,欧式,2.9,20180627,20171128,20180627
1814,10001123.SH,SSE,华夏上证50ETF期权1806认沽2.95,10000.0,ETF期权,P,欧式,2.95,20180627,20171128,20180627
1815,10001124.SH,SSE,华夏上证50ETF期权1806认沽3.00,10000.0,ETF期权,P,欧式,3.0,20180627,20171128,20180627
1816,10001151.SH,SSE,华夏上证50ETF期权1801认购2.65,10000.0,ETF期权,C,欧式,2.65,20180124,20180102,20180124
1817,10001152.SH,SSE,华夏上证50ETF期权1801认购3.10,10000.0,ETF期权,C,欧式,3.1,20180124,20180102,20180124
1818,10001153.SH,SSE,华夏上证50ETF期权1801认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180124,20180102,20180124
1819,10001154.SH,SSE,华夏上证50ETF期权1801认沽3.10,10000.0,ETF期权,P,欧式,3.1,20180124,20180102,20180124
1820,10001155.SH,SSE,华夏上证50ETF期权1802认购2.65,10000.0,ETF期权,C,欧式,2.65,20180228,20180102,20180228
1821,10001156.SH,SSE,华夏上证50ETF期权1802认购2.70,10000.0,ETF期权,C,欧式,2.7,20180228,20180102,20180228
1822,10001157.SH,SSE,华夏上证50ETF期权1802认购3.00,10000.0,ETF期权,C,欧式,3.0,20180228,20180102,20180228
1823,10001158.SH,SSE,华夏上证50ETF期权1802认购3.10,10000.0,ETF期权,C,欧式,3.1,20180228,20180102,20180228
1824,10001159.SH,SSE,华夏上证50ETF期权1802认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180228,20180102,20180228
1825,10001160.SH,SSE,华夏上证50ETF期权1802认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180228,20180102,20180228
1826,10001161.SH,SSE,华夏上证50ETF期权1802认沽3.00,10000.0,ETF期权,P,欧式,3.0,20180228,20180102,20180228
1827,10001162.SH,SSE,华夏上证50ETF期权1802认沽3.10,10000.0,ETF期权,P,欧式,3.1,20180228,20180102,20180228
1828,10001163.SH,SSE,华夏上证50ETF期权1803认购2.65,10000.0,ETF期权,C,欧式,2.65,20180328,20180102,20180328
1829,10001164.SH,SSE,华夏上证50ETF期权1803认购3.10,10000.0,ETF期权,C,欧式,3.1,20180328,20180102,20180328
1830,10001165.SH,SSE,华夏上证50ETF期权1803认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180328,20180102,20180328
1831,10001166.SH,SSE,华夏上证50ETF期权1803认沽3.10,10000.0,ETF期权,P,欧式,3.1,20180328,20180102,20180328
1832,10001167.SH,SSE,华夏上证50ETF期权1806认购2.65,10000.0,ETF期权,C,欧式,2.65,20180627,20180102,20180627
1833,10001168.SH,SSE,华夏上证50ETF期权1806认购3.10,10000.0,ETF期权,C,欧式,3.1,20180627,20180102,20180627
1834,10001169.SH,SSE,华夏上证50ETF期权1806认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180627,20180102,20180627
1835,10001170.SH,SSE,华夏上证50ETF期权1806认沽3.10,10000.0,ETF期权,P,欧式,3.1,20180627,20180102,20180627
1836,10000634.SH,SSE,华夏上证50ETF期权1607认购2.10,10000.0,ETF期权,C,欧式,2.1,20160727,20160526,20160727
1837,10000003.SH,SSE,华夏上证50ETF期权1503认购2.30,10000.0,ETF期权,C,欧式,2.3,20150325,20150209,20150325
1838,10001303.SH,SSE,华夏上证50ETF期权1805认购3.00,10000.0,ETF期权,C,欧式,3.0,20180523,20180411,20180523
1839,10001304.SH,SSE,华夏上证50ETF期权1805认沽3.00,10000.0,ETF期权,P,欧式,3.0,20180523,20180411,20180523
1840,10000281.SH,SSE,华夏上证50ETF期权1507认购2.50,10000.0,ETF期权,C,欧式,2.5,20150722,20150706,20150722
1841,10000553.SH,SSE,华夏上证50ETF期权1606认沽1.85,10000.0,ETF期权,P,欧式,1.85,20160622,20160127,20160622
1842,10001187.SH,SSE,华夏上证50ETF期权1801认购3.40,10000.0,ETF期权,C,欧式,3.4,20180124,20180111,20180124
1843,10001188.SH,SSE,华夏上证50ETF期权1801认沽3.40,10000.0,ETF期权,P,欧式,3.4,20180124,20180111,20180124
1844,10001189.SH,SSE,华夏上证50ETF期权1802认购3.40,10000.0,ETF期权,C,欧式,3.4,20180228,20180111,20180228
1845,10001190.SH,SSE,华夏上证50ETF期权1802认沽3.40,10000.0,ETF期权,P,欧式,3.4,20180228,20180111,20180228
1846,10001191.SH,SSE,华夏上证50ETF期权1803认购3.40,10000.0,ETF期权,C,欧式,3.4,20180328,20180111,20180328
1847,10001192.SH,SSE,华夏上证50ETF期权1803认沽3.40,10000.0,ETF期权,P,欧式,3.4,20180328,20180111,20180328
1848,10001193.SH,SSE,华夏上证50ETF期权1806认购3.40,10000.0,ETF期权,C,欧式,3.4,20180627,20180111,20180627
1849,10001194.SH,SSE,华夏上证50ETF期权1806认沽3.40,10000.0,ETF期权,P,欧式,3.4,20180627,20180111,20180627
1850,10000739.SH,SSE,华夏上证50ETF期权1706认购2.397,10220.0,ETF期权,C,欧式,2.397,20170628,20161104,20170628
1851,10000230.SH,SSE,华夏上证50ETF期权1507认沽2.90,10000.0,ETF期权,P,欧式,2.9,20150722,20150619,20150722
1852,10000500.SH,SSE,华夏上证50ETF期权1602认购2.55,10000.0,ETF期权,C,欧式,2.55,20160224,20151224,20160224
