,high,pre_settle,oi,wind_code,volume,amount,settle,low,trade_date,close,open,change,bopu_symbol,local_symbol,pre_close
20190426,2943.0,2949.0,33923.0,IH1905.CFE,42437.0,37211325240.0,2908.8,2898.4,20190426,2898.4,2923.8,-50.6,IH1905|FU|CFFEX,IH1905,2938.2
20190429,2979.8,2908.8,36074.0,IH1905.CFE,50277.0,44419146780.0,2955.2,2911.0,20190429,2944.6,2915.8,35.8,IH1905|FU|CFFEX,IH1905,2898.4
20190430,2960.0,2955.2,32213.0,IH1905.CFE,39607.0,34987628700.0,2948.2,2926.2,20190430,2952.2,2935.2,-3.0,IH1905|FU|CFFEX,IH1905,2944.6
20190506,2883.8,2948.2,39474.0,IH1905.CFE,56211.0,47538259320.0,2796.6,2768.0,20190506,2800.6,2858.6,-147.6,IH1905|FU|CFFEX,IH1905,2952.2
20190507,2841.0,2796.6,34593.0,IH1905.CFE,48157.0,40652560080.0,2809.4,2780.2,20190507,2810.0,2825.0,13.4,IH1905|FU|CFFEX,IH1905,2800.6
20190508,2801.6,2809.4,34985.0,IH1905.CFE,43520.0,36220831080.0,2765.8,2755.0,20190508,2766.6,2760.4,-42.8,IH1905|FU|CFFEX,IH1905,2810.0
20190509,2757.4,2765.8,36847.0,IH1905.CFE,49769.0,40573718760.0,2706.4,2682.2,20190509,2702.4,2751.0,-63.4,IH1905|FU|CFFEX,IH1905,2766.6
20190510,2802.0,2706.4,37753.0,IH1905.CFE,60621.0,50201622420.0,2785.4,2690.0,20190510,2785.0,2744.6,78.6,IH1905|FU|CFFEX,IH1905,2702.4
20190513,2763.8,2785.4,32119.0,IH1905.CFE,35056.0,28892122500.0,2736.0,2729.2,20190513,2740.8,2751.0,-44.6,IH1905|FU|CFFEX,IH1905,2785.0
20190514,2768.8,2736.0,31308.0,IH1905.CFE,42080.0,34600743000.0,2731.0,2715.8,20190514,2721.4,2720.4,-14.6,IH1905|FU|CFFEX,IH1905,2740.8
20190515,2796.4,2731.0,23105.0,IH1905.CFE,36428.0,30215633160.0,2785.6,2740.2,20190515,2779.0,2746.2,48.0,IH1905|FU|CFFEX,IH1905,2721.4
20190516,2790.8,2785.6,13602.0,IH1905.CFE,23145.0,19280990160.0,2783.4,2760.0,20190516,2785.6,2761.0,0.0,IH1905|FU|CFFEX,IH1905,2779.0
20190517,2794.8,2783.4,0.0,IH1905.CFE,11376.0,9430597800.0,2744.42,2737.0,20190517,2743.8,2785.4,-39.6,IH1905|FU|CFFEX,IH1905,2785.6
20190520,2735.4,2721.0,44631.0,IH1906.CFE,49034.0,39703989540.0,2691.8,2677.4,20190520,2695.2,2720.6,-25.8,IH1906|FU|CFFEX,IH1906,2720.0
20190521,2746.8,2691.8,43736.0,IH1906.CFE,45417.0,37075890060.0,2716.0,2697.6,20190521,2713.0,2704.4,21.2,IH1906|FU|CFFEX,IH1906,2695.2
20190522,2719.8,2716.0,42611.0,IH1906.CFE,38933.0,31583093520.0,2695.2,2686.4,20190522,2703.8,2716.6,-12.2,IH1906|FU|CFFEX,IH1906,2713.0
20190523,2696.0,2695.2,43667.0,IH1906.CFE,43053.0,34501340340.0,2670.8,2652.0,20190523,2666.4,2690.0,-28.8,IH1906|FU|CFFEX,IH1906,2703.8
20190524,2708.8,2670.8,42298.0,IH1906.CFE,40964.0,33019442520.0,2684.4,2671.6,20190524,2679.0,2687.0,8.2,IH1906|FU|CFFEX,IH1906,2666.4
20190527,2715.2,2684.4,46780.0,IH1906.CFE,50383.0,40482430380.0,2704.2,2645.2,20190527,2702.6,2675.0,18.2,IH1906|FU|CFFEX,IH1906,2679.0
20190528,2739.0,2704.2,41756.0,IH1906.CFE,43940.0,35882337540.0,2714.8,2699.8,20190528,2715.6,2702.4,11.4,IH1906|FU|CFFEX,IH1906,2702.6
20190529,2762.0,2714.8,44281.0,IH1906.CFE,45189.0,36985611360.0,2739.0,2702.0,20190529,2729.6,2707.0,14.8,IH1906|FU|CFFEX,IH1906,2715.6
20190530,2736.0,2739.0,40675.0,IH1906.CFE,43212.0,35201029020.0,2722.6,2697.0,20190530,2723.0,2735.6,-16.0,IH1906|FU|CFFEX,IH1906,2729.6
20190531,2747.4,2722.6,41302.0,IH1906.CFE,39786.0,32534502060.0,2712.6,2707.0,20190531,2707.0,2717.2,-15.6,IH1906|FU|CFFEX,IH1906,2723.0
20190603,2751.0,2712.6,43401.0,IH1906.CFE,45761.0,37414584600.0,2721.8,2706.8,20190603,2726.8,2723.6,14.2,IH1906|FU|CFFEX,IH1906,2707.0
20190604,2733.2,2721.8,41000.0,IH1906.CFE,37849.0,30760434660.0,2706.2,2698.8,20190604,2709.4,2728.8,-12.4,IH1906|FU|CFFEX,IH1906,2726.8
20190605,2737.6,2706.2,40994.0,IH1906.CFE,38593.0,31492608780.0,2709.4,2698.2,20190605,2703.4,2732.2,-2.8,IH1906|FU|CFFEX,IH1906,2709.4
20190606,2713.0,2709.4,41987.0,IH1906.CFE,37966.0,30765150780.0,2695.4,2687.6,20190606,2689.8,2709.0,-19.6,IH1906|FU|CFFEX,IH1906,2703.4
20190610,2733.4,2695.4,40988.0,IH1906.CFE,40550.0,33082156680.0,2721.8,2698.4,20190610,2724.0,2709.8,28.6,IH1906|FU|CFFEX,IH1906,2689.8
20190611,2801.8,2721.8,41296.0,IH1906.CFE,45276.0,37615783020.0,2794.4,2731.0,20190611,2795.8,2734.8,74.0,IH1906|FU|CFFEX,IH1906,2724.0
20190612,2794.4,2794.4,35237.0,IH1906.CFE,31280.0,26155525740.0,2789.6,2781.2,20190612,2787.6,2786.2,-6.8,IH1906|FU|CFFEX,IH1906,2795.8
20190613,2796.8,2789.6,36250.0,IH1906.CFE,35291.0,29436788520.0,2787.8,2761.6,20190613,2783.8,2788.0,-5.8,IH1906|FU|CFFEX,IH1906,2787.6
20190614,2805.4,2787.8,33048.0,IH1906.CFE,27915.0,23345495640.0,2778.2,2770.6,20190614,2775.2,2786.4,-12.6,IH1906|FU|CFFEX,IH1906,2783.8
20190617,2803.6,2778.2,31674.0,IH1906.CFE,31302.0,26193370080.0,2787.8,2776.6,20190617,2787.4,2776.6,9.2,IH1906|FU|CFFEX,IH1906,2775.2
20190618,2802.0,2787.8,28964.0,IH1906.CFE,30813.0,25806875340.0,2795.8,2775.6,20190618,2798.4,2793.4,10.6,IH1906|FU|CFFEX,IH1906,2787.4
20190619,2878.0,2795.8,24533.0,IH1906.CFE,32358.0,27745488600.0,2847.4,2840.4,20190619,2844.2,2868.4,48.4,IH1906|FU|CFFEX,IH1906,2798.4
20190620,2963.0,2847.4,14507.0,IH1906.CFE,31986.0,27868927080.0,2936.2,2846.6,20190620,2939.6,2849.4,92.2,IH1906|FU|CFFEX,IH1906,2844.2
20190621,2938.2,2916.2,35031.0,IH1907.CFE,34654.0,30380085360.0,2921.8,2911.8,20190621,2921.6,2918.0,5.4,IH1907|FU|CFFEX,IH1907,2918.6
20190624,2937.8,2921.8,36610.0,IH1907.CFE,32584.0,28593836460.0,2921.8,2901.4,20190624,2926.0,2920.8,4.2,IH1907|FU|CFFEX,IH1907,2921.6
20190625,2926.8,2921.8,41604.0,IH1907.CFE,46134.0,39978926160.0,2886.0,2854.0,20190625,2884.0,2926.8,-37.8,IH1907|FU|CFFEX,IH1907,2926.0
20190626,2893.0,2886.0,36569.0,IH1907.CFE,28342.0,24507984300.0,2883.2,2868.0,20190626,2881.2,2870.2,-4.8,IH1907|FU|CFFEX,IH1907,2884.0
20190627,2932.4,2883.2,41439.0,IH1907.CFE,40932.0,35819506560.0,2910.8,2891.2,20190627,2918.6,2894.8,35.4,IH1907|FU|CFFEX,IH1907,2881.2
20190628,2920.2,2910.8,38046.0,IH1907.CFE,34939.0,30487267380.0,2913.0,2896.8,20190628,2919.0,2915.6,8.2,IH1907|FU|CFFEX,IH1907,2918.6
20190701,2997.2,2913.0,43088.0,IH1907.CFE,41384.0,37016169420.0,2981.6,2962.0,20190701,2982.8,2981.0,69.8,IH1907|FU|CFFEX,IH1907,2919.0
20190702,2986.0,2981.6,38125.0,IH1907.CFE,23424.0,20925763560.0,2980.2,2969.4,20190702,2980.8,2978.6,-0.8,IH1907|FU|CFFEX,IH1907,2982.8
20190703,2974.0,2980.2,39975.0,IH1907.CFE,30513.0,27091902120.0,2951.6,2942.4,20190703,2953.0,2971.8,-27.2,IH1907|FU|CFFEX,IH1907,2980.8
20190704,2964.6,2951.6,38159.0,IH1907.CFE,30624.0,27067622460.0,2936.6,2925.8,20190704,2942.8,2961.6,-8.8,IH1907|FU|CFFEX,IH1907,2953.0
20190705,2957.8,2936.6,37718.0,IH1907.CFE,27492.0,24295576500.0,2951.0,2930.0,20190705,2950.6,2943.0,14.0,IH1907|FU|CFFEX,IH1907,2942.8
20190708,2932.4,2951.0,40069.0,IH1907.CFE,40672.0,35329974240.0,2893.2,2865.4,20190708,2884.2,2929.8,-66.8,IH1907|FU|CFFEX,IH1907,2950.6
20190709,2896.0,2893.2,35360.0,IH1907.CFE,26874.0,23201087340.0,2873.2,2864.0,20190709,2874.0,2889.8,-19.2,IH1907|FU|CFFEX,IH1907,2884.2
20190710,2893.0,2873.2,34563.0,IH1907.CFE,24587.0,21221069280.0,2870.8,2862.2,20190710,2874.6,2890.8,1.4,IH1907|FU|CFFEX,IH1907,2874.0
20190711,2914.6,2870.8,36378.0,IH1907.CFE,33095.0,28706371740.0,2878.4,2870.0,20190711,2880.6,2893.0,9.8,IH1907|FU|CFFEX,IH1907,2874.6
20190712,2914.4,2878.4,34919.0,IH1907.CFE,34704.0,30190777440.0,2903.8,2876.4,20190712,2900.2,2883.0,21.8,IH1907|FU|CFFEX,IH1907,2880.6
20190715,2924.6,2903.8,36257.0,IH1907.CFE,44400.0,38386828620.0,2900.0,2843.8,20190715,2900.6,2880.0,-3.2,IH1907|FU|CFFEX,IH1907,2900.2
20190716,2908.8,2900.0,29064.0,IH1907.CFE,26067.0,22605982080.0,2885.4,2881.0,20190716,2884.2,2897.8,-15.8,IH1907|FU|CFFEX,IH1907,2900.6
20190717,2892.4,2885.4,24151.0,IH1907.CFE,26651.0,23016814980.0,2875.4,2862.8,20190717,2874.2,2874.8,-11.2,IH1907|FU|CFFEX,IH1907,2884.2
20190718,2874.8,2875.4,13226.0,IH1907.CFE,20019.0,17213581620.0,2867.6,2855.4,20190718,2862.2,2862.8,-13.2,IH1907|FU|CFFEX,IH1907,2874.2
20190719,2909.6,2865.2,30344.0,IH1908.CFE,29586.0,25685047980.0,2893.32,2875.2,20190719,2898.0,2877.4,32.8,IH1908|FU|CFFEX,IH1908,2860.8
20190722,2907.8,2893.2,30482.0,IH1908.CFE,30161.0,26167051800.0,2886.4,2870.0,20190722,2879.8,2897.4,-13.4,IH1908|FU|CFFEX,IH1908,2898.0
20190723,2891.4,2886.4,28646.0,IH1908.CFE,22417.0,19371288660.0,2880.0,2872.2,20190723,2878.4,2884.2,-8.0,IH1908|FU|CFFEX,IH1908,2879.8
20190724,2926.6,2880.0,30559.0,IH1908.CFE,29666.0,25897333680.0,2900.4,2892.8,20190724,2904.8,2893.0,24.8,IH1908|FU|CFFEX,IH1908,2878.4
20190725,2932.0,2900.4,28525.0,IH1908.CFE,25827.0,22605443760.0,2925.0,2903.4,20190725,2931.6,2913.2,31.2,IH1908|FU|CFFEX,IH1908,2904.8
20190726,2942.4,2925.0,28420.0,IH1908.CFE,22039.0,19377949620.0,2936.2,2918.0,20190726,2934.4,2918.2,9.4,IH1908|FU|CFFEX,IH1908,2931.6
20190729,2934.4,2936.2,26903.0,IH1908.CFE,21208.0,18616591620.0,2927.4,2919.0,20190729,2928.6,2930.4,-7.6,IH1908|FU|CFFEX,IH1908,2934.4
20190730,2957.0,2927.4,28646.0,IH1908.CFE,24402.0,21559540800.0,2942.8,2935.0,20190730,2941.0,2936.0,13.6,IH1908|FU|CFFEX,IH1908,2928.6
20190731,2930.2,2942.8,27712.0,IH1908.CFE,26385.0,23093364120.0,2914.2,2906.0,20190731,2914.2,2930.0,-28.6,IH1908|FU|CFFEX,IH1908,2941.0
20190801,2909.8,2914.2,29076.0,IH1908.CFE,25152.0,21822508800.0,2887.2,2875.0,20190801,2887.2,2900.0,-27.0,IH1908|FU|CFFEX,IH1908,2914.2
20190802,2848.6,2887.2,28326.0,IH1908.CFE,26027.0,22154881200.0,2842.2,2820.6,20190802,2842.8,2831.2,-44.4,IH1908|FU|CFFEX,IH1908,2887.2
20190805,2829.8,2842.2,31655.0,IH1908.CFE,31254.0,26304966780.0,2791.0,2780.8,20190805,2787.0,2814.6,-55.19999999999982,IH1908|FU|CFFEX,IH1908,2842.8
20190806,2767.0,2791.0,33135.0,IH1908.CFE,38263.0,31466832540.0,2755.8,2718.6,20190806,2756.6,2737.2,-34.40000000000009,IH1908|FU|CFFEX,IH1908,2787.0
20190807,2768.0,2755.8,30069.0,IH1908.CFE,27377.0,22593664500.0,2743.4,2733.2,20190807,2734.2,2767.2,-21.600000000000364,IH1908|FU|CFFEX,IH1908,2756.6
20190808,2774.8,2743.4,28895.0,IH1908.CFE,29053.0,24090623280.000004,2766.6,2751.6,20190808,2767.0,2757.2,23.59999999999991,IH1908|FU|CFFEX,IH1908,2734.2
20190809,2784.0,2766.6,27326.0,IH1908.CFE,26327.0,21846270000.0,2756.2,2750.0,20190809,2763.4,2782.4,-3.199999999999818,IH1908|FU|CFFEX,IH1908,2767.0
20190812,2808.0,2756.2,27998.0,IH1908.CFE,29460.0,24633834240.0,2799.0,2768.4,20190812,2803.4,2769.0,47.20000000000028,IH1908|FU|CFFEX,IH1908,2763.4
20190813,2796.8,2799.0,22548.0,IH1908.CFE,22197.0,18548801220.0,2781.0,2776.8,20190813,2785.2,2786.6,-13.800000000000182,IH1908|FU|CFFEX,IH1908,2803.4
20190814,2829.4,2781.0,19411.0,IH1908.CFE,20250.0,17083937760.0,2802.8,2798.0,20190814,2799.8,2824.6,18.800000000000182,IH1908|FU|CFFEX,IH1908,2785.2
